CDF,DateSolde,Solde
62105,2020-04-07,-530503.27
62108,2020-04-07,-484329.7
62201,2020-04-07,-644341.39
62501,2020-04-07,-341530.16
62601,2020-04-07,-667349.04
62901,2020-04-07,-869883.01
64001,2020-04-07,-1065032.29
64002,2020-04-07,-5841286.24
64003,2020-04-07,-374951.2
64005,2020-04-07,-1037495.03
64006,2020-04-07,-253826.42
64007,2020-04-07,-881462.97
64008,2020-04-07,-701428.52
64009,2020-04-07,-1029325.03
64010,2020-04-07,-366185.87
64011,2020-04-07,-23904686.64
64012,2020-04-07,-1269130.2
64013,2020-04-07,-276315.93
64014,2020-04-07,-870601.94
64015,2020-04-07,-231464.44
64016,2020-04-07,-66014.87
64017,2020-04-07,-651838.97
64018,2020-04-07,-579840.34
64019,2020-04-07,-372552.42
64020,2020-04-07,-436441.02
64021,2020-04-07,-539762.8
64022,2020-04-07,-318932.27
64023,2020-04-07,-709845.93
64024,2020-04-07,-535729.47
64025,2020-04-07,-1176754.17
64026,2020-04-07,-294812.27
64027,2020-04-07,-928640.08
64028,2020-04-07,-839779.62
64030,2020-04-07,-198645.61
64031,2020-04-07,-581590.7
64032,2020-04-07,-105306.61
64033,2020-04-07,-123712.53
64035,2020-04-07,-2422902.22
64036,2020-04-07,-633711.94
64037,2020-04-07,-1253282.22
64301,2020-04-07,-187175.3
64302,2020-04-07,-392311.83
65001,2020-04-07,-1703790.22
65002,2020-04-07,-1228698.58
66001,2020-04-07,-948847.52
66501,2020-04-07,-817656.57
69001,2020-04-07,-250929.72
69002,2020-04-07,-679256.02
69004,2020-04-07,-170868.68
69005,2020-04-07,-110042.54
69006,2020-04-07,-192414.75
69007,2020-04-07,-31558.75
69501,2020-04-07,-199315.78
69601,2020-04-07,-334693.24
70301,2020-04-07,-424370.99
70302,2020-04-07,-195208.08
72001,2020-04-07,-723711.4
72002,2020-04-07,-668175.36
72003,2020-04-07,-659394.38
72004,2020-04-07,-534192.85
72005,2020-04-07,-1467720.74
72006,2020-04-07,-571290.11
72007,2020-04-07,-1128815.55
72010,2020-04-07,-394496.67
72011,2020-04-07,-772196.03
72012,2020-04-07,-535097.4
72015,2020-04-07,-403553.63
72016,2020-04-07,-423580.36
72017,2020-04-07,-332794.54
72601,2020-04-07,-419093.7
72602,2020-04-07,-656865.5
72701,2020-04-07,-68982.1
72702,2020-04-07,-64696.8
72801,2020-04-07,-125267.55
72802,2020-04-07,-727888.69
73101,2020-04-07,-676882.86
73102,2020-04-07,-345786.46
73103,2020-04-07,-92177.15
73501,2020-04-07,-867470.76
73502,2020-04-07,-325257.81
73503,2020-04-07,-341390.39
75001,2020-04-07,-938452.03
75002,2020-04-07,-794570.21
75003,2020-04-07,-961305.12
76101,2020-04-07,-406819.25
76501,2020-04-07,-701984.46
78003,2020-04-07,-680778.48
78004,2020-04-07,-672192.52
78005,2020-04-07,-649467.64
78006,2020-04-07,-464911.56
78007,2020-04-07,-252217.29
78008,2020-04-07,-222931.8
78009,2020-04-07,-4127857.27
78010,2020-04-07,-662790.14
78013,2020-04-07,-506440.93
78014,2020-04-07,-833546.39
78015,2020-04-07,-2773731.61
78016,2020-04-07,-451725.88
78017,2020-04-07,-538410.14
78019,2020-04-07,-1059014.13
78020,2020-04-07,-986831.94
78021,2020-04-07,-233982.57
78023,2020-04-07,-81988.48
78024,2020-04-07,-20956.03
78025,2020-04-07,-122260.7
78026,2020-04-07,-477080.54
78027,2020-04-07,-1099872.69
78028,2020-04-07,-401480.5
78029,2020-04-07,-2177444.02
78030,2020-04-07,-807850.19
78031,2020-04-07,-1062381.86
78032,2020-04-07,-617991.19
78034,2020-04-07,-695369.36
78035,2020-04-07,-881658.59
78036,2020-04-07,-341373.52
78037,2020-04-07,-1133040.77
78038,2020-04-07,-5131.25
78039,2020-04-07,-304428.81
78040,2020-04-07,-594004.86
78041,2020-04-07,-588127.7
78043,2020-04-07,-421292.97
78044,2020-04-07,-418355.46
78045,2020-04-07,-1031527.27
78046,2020-04-07,-391346.97
78047,2020-04-07,-417935.29
78048,2020-04-07,-946280.29
78049,2020-04-07,-993372.95
78050,2020-04-07,-454457.34
78051,2020-04-07,-638594.72
78052,2020-04-07,-297228.32
78053,2020-04-07,-1025771.37
78054,2020-04-07,-938834.38
78055,2020-04-07,-2024373.75
78056,2020-04-07,-330560.13
78057,2020-04-07,-447031.71
78058,2020-04-07,-431411.78
78059,2020-04-07,-458573.12
78060,2020-04-07,-571141.09
78061,2020-04-07,-395873.95
78062,2020-04-07,-659017.03
78063,2020-04-07,-456462.33
78064,2020-04-07,-533198.01
78065,2020-04-07,-1623110.56
78066,2020-04-07,-2119724.12
78068,2020-04-07,-709621.89
78069,2020-04-07,-354557.2
78070,2020-04-07,-411317.76
78071,2020-04-07,-744468.41
78072,2020-04-07,-787447.85
78073,2020-04-07,-697866.29
78075,2020-04-07,-575433.09
78076,2020-04-07,-471470.58
78077,2020-04-07,-774878.75
78079,2020-04-07,-337353.97
78080,2020-04-07,-55181.87
78081,2020-04-07,-168807.42
78082,2020-04-07,-1632887.31
78083,2020-04-07,-645515.36
78084,2020-04-07,-652946.26
78085,2020-04-07,-1173292.62
78086,2020-04-07,-564462.11
78087,2020-04-07,-362631.03
78088,2020-04-07,-848151.13
78089,2020-04-07,-649242.95
78090,2020-04-07,-640726.73
78091,2020-04-07,-698292.68
78092,2020-04-07,-602271.58
78093,2020-04-07,-114482.76
78094,2020-04-07,-361038.06
78096,2020-04-07,-585404.4
78097,2020-04-07,-140672.76
78098,2020-04-07,-630778.34
78701,2020-04-07,-488866.62
78702,2020-04-07,-322161.3
78703,2020-04-07,-680380.41
78704,2020-04-07,-263704.6
78705,2020-04-07,-1121083.46
78706,2020-04-07,-362207.02
78707,2020-04-07,-205698.24
78708,2020-04-07,-327090.65
78709,2020-04-07,-860191.12
78710,2020-04-07,-563948.77
78711,2020-04-07,-463494.82
78712,2020-04-07,-438928.5
78714,2020-04-07,-206912.84
78715,2020-04-07,-412604.31
78719,2020-04-07,-112873.91
79101,2020-04-07,-1259049.36
79102,2020-04-07,-798562.34
79110,2020-04-07,-403697.64
79112,2020-04-07,-255254.74
79113,2020-04-07,-87149.85
79301,2020-04-07,-471792.46
79302,2020-04-07,-1186455.55
79314,2020-04-07,-234101.77
79315,2020-04-07,-436472.83
79316,2020-04-07,-247782.45
79318,2020-04-07,-96766.92
79319,2020-04-07,-206466.41
79320,2020-04-07,-555643.7
79322,2020-04-07,-1009550.69
79323,2020-04-07,-899092.59
79324,2020-04-07,-548407.19
79325,2020-04-07,-335375.93
79327,2020-04-07,-413834.02
79330,2020-04-07,-468381.42
79332,2020-04-07,-466375.48
79333,2020-04-07,-113690.11
79334,2020-04-07,-237152.24
79337,2020-04-07,-72308.69
79339,2020-04-07,-280121.44
79345,2020-04-07,-333635.7
79349,2020-04-07,-378274.9
79350,2020-04-07,-568027.95
79351,2020-04-07,-971424.31
79352,2020-04-07,-966821.45
79353,2020-04-07,-0.03
79354,2020-04-07,-263094.11
79355,2020-04-07,-278024.47
79357,2020-04-07,-411622.17
79359,2020-04-07,-167819.48
79361,2020-04-07,-418045.35
79364,2020-04-07,-738396.6
79365,2020-04-07,-1570861.52
79368,2020-04-07,-2085743.89
79369,2020-04-07,-354423.14
79371,2020-04-07,-929606.45
79372,2020-04-07,-916075.31
79374,2020-04-07,-460144.19
79375,2020-04-07,-654359.43
79401,2020-04-07,-766328.23
79411,2020-04-07,-777885.64
79412,2020-04-07,-312433.23
79413,2020-04-07,-107904.79
79415,2020-04-07,-187780.28
79416,2020-04-07,-613789.29
79417,2020-04-07,-613029.69
79418,2020-04-07,-291975.87
79419,2020-04-07,-197329.25
79420,2020-04-07,-275064.93
79421,2020-04-07,-601988.35
79422,2020-04-07,-257419.49
79423,2020-04-07,-311675.23
79424,2020-04-07,-376956.07
79425,2020-04-07,-286341.19
79426,2020-04-07,-337093.29
79427,2020-04-07,-487557.73
79428,2020-04-07,-267486.24
79429,2020-04-07,-497787.69
79430,2020-04-07,-357039.61
79431,2020-04-07,-947871.46
79432,2020-04-07,-171430.27
79433,2020-04-07,-95403.77
79434,2020-04-07,-535556.7
79435,2020-04-07,-25527.98
79436,2020-04-07,-607459.43
79438,2020-04-07,-160677.57
79439,2020-04-07,-224941.39
79440,2020-04-07,-425534.85
79441,2020-04-07,-611825.71
79442,2020-04-07,-633736.86
79443,2020-04-07,-309086.16
79444,2020-04-07,-391741.65
79445,2020-04-07,-25012.47
79446,2020-04-07,-435194.25
79447,2020-04-07,-453992.81
79448,2020-04-07,-751278.96
79449,2020-04-07,-456058.07
79450,2020-04-07,-125624.7
79451,2020-04-07,-647278.67
79452,2020-04-07,-1087723.14
79453,2020-04-07,-420908.05
79455,2020-04-07,-442429.43
79456,2020-04-07,-1126978.69
79457,2020-04-07,-550949.77
79458,2020-04-07,-115590.15
79459,2020-04-07,-334195.96
79460,2020-04-07,-258256.41
79463,2020-04-07,-774102.61
79464,2020-04-07,-344421.85
79466,2020-04-07,-211345.87
79467,2020-04-07,-430714.8
79468,2020-04-07,-389335.22
79469,2020-04-07,-178130.58
79470,2020-04-07,-184946.26
79474,2020-04-07,-58845.02
79477,2020-04-07,-496784.2
79479,2020-04-07,-1468274.08
79480,2020-04-07,-667196.77
79483,2020-04-07,-868452.13
79484,2020-04-07,-110174.19
79486,2020-04-07,-68688.69
79487,2020-04-07,-1162496.43
79488,2020-04-07,-340111.19
79489,2020-04-07,-305660.84
79491,2020-04-07,-30491.36
79494,2020-04-07,-1271514.34
79496,2020-04-07,-313854.68
79497,2020-04-07,-668161.64
79498,2020-04-07,-656765.89
79501,2020-04-07,-887172.97
79502,2020-04-07,-399555.63
79601,2020-04-07,-585284.28
79701,2020-04-07,-664240.78
81001,2020-04-07,-988379.34
81002,2020-04-07,-2420194.33
81003,2020-04-07,-2147232.51
81004,2020-04-07,-334447.0
81005,2020-04-07,-382921.3
81006,2020-04-07,-781502.58
81007,2020-04-07,-1027455.64
81008,2020-04-07,-1117549.63
81009,2020-04-07,-323156.17
81010,2020-04-07,-1229896.24
81011,2020-04-07,-669337.27
81012,2020-04-07,-434493.71
81013,2020-04-07,-304566.46
81014,2020-04-07,-503311.29
81015,2020-04-07,-380989.98
81016,2020-04-07,-42327.01
81017,2020-04-07,-503835.6
81018,2020-04-07,-652377.85
81019,2020-04-07,-617765.96
81020,2020-04-07,-1054569.59
81021,2020-04-07,-97223.52
81022,2020-04-07,-96959.89
81024,2020-04-07,-1628436.45
81025,2020-04-07,-527076.44
81026,2020-04-07,-599221.13
81030,2020-04-07,-371192.21
81031,2020-04-07,-367522.28
81032,2020-04-07,-23292.08
81033,2020-04-07,-312282.82
81038,2020-04-07,-170707.12
81039,2020-04-07,-1111785.85
81041,2020-04-07,-416333.67
81042,2020-04-07,-1913500.95
81043,2020-04-07,-437925.23
81044,2020-04-07,-638550.11
81045,2020-04-07,-828026.0
81501,2020-04-07,-877886.68
81502,2020-04-07,-1222805.25
81504,2020-04-07,-581634.18
81505,2020-04-07,-409178.5
81506,2020-04-07,-580598.76
81507,2020-04-07,-485196.22
81508,2020-04-07,-363569.47
81509,2020-04-07,-193098.52
81510,2020-04-07,-107109.37
81511,2020-04-07,-90759.31
81512,2020-04-07,-693833.19
81515,2020-04-07,-290457.66
81516,2020-04-07,-413485.61
81519,2020-04-07,-957334.56
81520,2020-04-07,-346725.7
81521,2020-04-07,-1205708.84
81522,2020-04-07,-577476.24
81523,2020-04-07,-119610.0
81524,2020-04-07,-400183.13
82101,2020-04-07,-203921.03
82102,2020-04-07,-834393.62
82103,2020-04-07,-342784.01
82201,2020-04-07,-721404.66
82501,2020-04-07,-1709241.53
82502,2020-04-07,-942493.23
82503,2020-04-07,-246609.09
82504,2020-04-07,-150794.3
82505,2020-04-07,-834870.27
82506,2020-04-07,-298641.84
82507,2020-04-07,-804662.26
82508,2020-04-07,-260476.54
82509,2020-04-07,-486045.6
82510,2020-04-07,-94286.03
82511,2020-04-07,-719059.82
82601,2020-04-07,-145632.32
1001,2020-04-13,-1683154.93
1002,2020-04-13,-629331.42
1003,2020-04-13,-2148122.18
1004,2020-04-13,-680187.63
1005,2020-04-13,-1392812.3
1006,2020-04-13,-1086993.52
1007,2020-04-13,-897213.1
1008,2020-04-13,-646549.7
1009,2020-04-13,-142768.85
1010,2020-04-13,-800155.86
1011,2020-04-13,-186317.58
1012,2020-04-13,-747633.66
1013,2020-04-13,-150083.6
1014,2020-04-13,-788025.8
1015,2020-04-13,-266415.61
1016,2020-04-13,-437770.08
1018,2020-04-13,-842702.68
1019,2020-04-13,-660031.73
1023,2020-04-13,-431762.45
1024,2020-04-13,-520715.0
1025,2020-04-13,-1125954.54
1026,2020-04-13,-284616.98
1027,2020-04-13,-109567.13
1029,2020-04-13,-118538.03
1030,2020-04-13,-756587.51
1031,2020-04-13,-891140.89
1101,2020-04-13,-1249368.08
1102,2020-04-13,-473038.08
1201,2020-04-13,-1454318.14
1301,2020-04-13,-765106.11
1501,2020-04-13,-769425.05
2101,2020-04-13,-2307684.63
2102,2020-04-13,-1103661.27
2103,2020-04-13,-1129903.26
2201,2020-04-13,-874328.32
2202,2020-04-13,-248452.77
2203,2020-04-13,-596645.07
2204,2020-04-13,-1581725.12
2205,2020-04-13,-1077913.3
2801,2020-04-13,-860550.89
2802,2020-04-13,-274444.78
3201,2020-04-13,-1207481.6
4101,2020-04-13,-320526.08
4102,2020-04-13,-283536.37
4701,2020-04-13,-327787.77
5001,2020-04-13,-928101.05
5002,2020-04-13,-334059.14
5003,2020-04-13,-255531.65
5004,2020-04-13,-246833.41
5501,2020-04-13,-534053.76
5701,2020-04-13,-453603.12
6101,2020-04-13,-475614.91
7001,2020-04-13,-227192.37
9001,2020-04-13,-397404.9
9002,2020-04-13,-34383.47
9003,2020-04-13,-628938.03
9004,2020-04-13,-234604.03
9005,2020-04-13,-236509.61
9007,2020-04-13,-225750.52
9008,2020-04-13,-180226.71
9501,2020-04-13,-130809.97
9502,2020-04-13,-573519.51
9601,2020-04-13,-59182.91
10101,2020-04-13,-136152.98
10102,2020-04-13,-15747.19
10103,2020-04-13,-583156.53
10401,2020-04-13,-8574.27
11001,2020-04-13,-421989.28
11002,2020-04-13,-422003.72
12101,2020-04-13,-1242677.55
12102,2020-04-13,-725262.83
12201,2020-04-13,-490983.4
13001,2020-04-13,-4581543.61
15001,2020-04-13,-451791.67
15002,2020-04-13,-186004.62
17001,2020-04-13,-542725.77
17002,2020-04-13,-670787.98
17003,2020-04-13,-752314.79
17004,2020-04-13,-459002.51
17005,2020-04-13,-332642.33
17006,2020-04-13,-511450.28
17007,2020-04-13,-615360.1
17009,2020-04-13,-217408.64
17010,2020-04-13,-1115337.8
17011,2020-04-13,-276423.5
17012,2020-04-13,-315270.47
17013,2020-04-13,-581716.28
17014,2020-04-13,-128503.9
17015,2020-04-13,-704013.6
17601,2020-04-13,-46042.92
17701,2020-04-13,-466265.09
17901,2020-04-13,-270285.85
18601,2020-04-13,-7410.63
19001,2020-04-13,-352801.29
19002,2020-04-13,-797853.42
19003,2020-04-13,-729484.69
19501,2020-04-13,-616633.09
20101,2020-04-13,-224666.35
20102,2020-04-13,-503446.58
21001,2020-04-13,-980996.38
21002,2020-04-13,-568905.03
21801,2020-04-13,-503417.09
24001,2020-04-13,-698676.07
24002,2020-04-13,-351275.07
26001,2020-04-13,-3943909.82
27001,2020-04-13,-2193031.18
27003,2020-04-13,-581189.67
27004,2020-04-13,-302178.68
27005,2020-04-13,-733718.39
27006,2020-04-13,-655260.04
27007,2020-04-13,-1549655.5
27009,2020-04-13,-983162.32
27010,2020-04-13,-407493.72
27011,2020-04-13,-170710.99
27012,2020-04-13,-5355.79
27013,2020-04-13,-48290.2
27014,2020-04-13,-613644.01
27015,2020-04-13,-223627.54
27016,2020-04-13,-263827.64
27017,2020-04-13,-157919.71
27018,2020-04-13,-440374.35
27019,2020-04-13,-284133.14
27020,2020-04-13,-405458.98
27021,2020-04-13,-469022.48
27022,2020-04-13,-1342101.49
27023,2020-04-13,-174544.65
27024,2020-04-13,-460146.7
27025,2020-04-13,-454407.09
27026,2020-04-13,-637848.88
27028,2020-04-13,-774899.17
27029,2020-04-13,-21813.05
27030,2020-04-13,-592586.2
27031,2020-04-13,-353252.17
27032,2020-04-13,-166997.22
27033,2020-04-13,-544402.57
27035,2020-04-13,-408326.56
27036,2020-04-13,-179792.88
27037,2020-04-13,-277049.95
27038,2020-04-13,-700695.98
28101,2020-04-13,-557344.2
28102,2020-04-13,-417500.95
28103,2020-04-13,-212900.14
32001,2020-04-13,-1433633.99
32002,2020-04-13,-1323533.34
33001,2020-04-13,-1374882.89
33002,2020-04-13,-42358.12
33003,2020-04-13,-488769.77
33004,2020-04-13,-165129.46
33005,2020-04-13,-598425.9
33006,2020-04-13,-694567.86
33007,2020-04-13,-148075.09
33008,2020-04-13,-479169.71
33009,2020-04-13,-72007.74
33010,2020-04-13,-821678.09
33011,2020-04-13,-581198.34
33012,2020-04-13,-213893.69
33013,2020-04-13,-80840.8
33014,2020-04-13,-226346.42
33201,2020-04-13,-204637.45
33601,2020-04-13,-780413.42
34101,2020-04-13,-631913.61
34601,2020-04-13,-460667.34
34602,2020-04-13,-318226.88
34901,2020-04-13,-276760.83
34902,2020-04-13,-561855.63
35301,2020-04-13,-1555719.13
36001,2020-04-13,-579990.7
36002,2020-04-13,-496559.52
36501,2020-04-13,-64703.01
37401,2020-04-13,-249082.73
38001,2020-04-13,-1144672.07
38002,2020-04-13,-1900622.54
38801,2020-04-13,-490414.14
39101,2020-04-13,-748742.89
40001,2020-04-13,-1784454.1
40002,2020-04-13,-539859.54
40003,2020-04-13,-812117.11
40004,2020-04-13,-339009.43
40007,2020-04-13,-117018.42
40009,2020-04-13,-570568.17
40010,2020-04-13,-686663.79
40501,2020-04-13,-596618.41
41101,2020-04-13,-160927.44
41102,2020-04-13,-127153.1
42001,2020-04-13,-120735.71
42501,2020-04-13,-2143129.53
42502,2020-04-13,-810157.82
43001,2020-04-13,-1184113.65
43002,2020-04-13,-1902766.63
43003,2020-04-13,-553322.33
43004,2020-04-13,-602197.82
43005,2020-04-13,-628035.21
43006,2020-04-13,-407022.57
43007,2020-04-13,-1255439.41
45001,2020-04-13,-472686.08
45002,2020-04-13,-438290.56
45003,2020-04-13,-74849.22
45004,2020-04-13,-1041565.44
45005,2020-04-13,-787470.26
45006,2020-04-13,-377850.55
45007,2020-04-13,-456328.36
45008,2020-04-13,-858337.09
45009,2020-04-13,-907489.3
45010,2020-04-13,-679340.11
45011,2020-04-13,-1007134.69
45012,2020-04-13,-3952804.95
45013,2020-04-13,-385534.16
45014,2020-04-13,-691720.24
45015,2020-04-13,-1446355.23
45016,2020-04-13,-702555.35
45017,2020-04-13,-599295.93
45018,2020-04-13,-729089.12
45019,2020-04-13,-1837253.11
45020,2020-04-13,-315217.38
45021,2020-04-13,-99525.67
45022,2020-04-13,-771182.16
45023,2020-04-13,-1155685.12
45025,2020-04-13,-1063162.43
45026,2020-04-13,-303138.86
45029,2020-04-13,-93157.65
45032,2020-04-13,-235326.37
45037,2020-04-13,-758549.22
45038,2020-04-13,-572106.73
45039,2020-04-13,-235754.76
45040,2020-04-13,-670865.91
45041,2020-04-13,-271992.93
45043,2020-04-13,-688816.74
45044,2020-04-13,-446963.23
45045,2020-04-13,-1312478.12
45046,2020-04-13,-744209.54
46501,2020-04-13,-586525.19
47101,2020-04-13,-411337.85
48001,2020-04-13,-2999395.85
48002,2020-04-13,-562215.69
48003,2020-04-13,-525335.18
48004,2020-04-13,-1152632.08
48005,2020-04-13,-208814.77
48006,2020-04-13,-1659189.7
48007,2020-04-13,-1096606.32
48008,2020-04-13,-1178229.89
48009,2020-04-13,-350266.22
48010,2020-04-13,-436754.97
48011,2020-04-13,-3383573.36
48012,2020-04-13,-680558.65
48013,2020-04-13,-560051.56
48014,2020-04-13,-645699.06
48015,2020-04-13,-285746.52
48016,2020-04-13,-309928.9
48018,2020-04-13,-256693.5
48020,2020-04-13,-1190369.94
48021,2020-04-13,-92181.89
48101,2020-04-13,-416817.32
49101,2020-04-13,-307855.17
49201,2020-04-13,-519204.17
50001,2020-04-13,-835723.74
50002,2020-04-13,-1246855.68
50003,2020-04-13,-215174.01
50004,2020-04-13,-1138174.3
50005,2020-04-13,-241028.46
50006,2020-04-13,-476553.94
50009,2020-04-13,-607402.72
50010,2020-04-13,-244436.99
50011,2020-04-13,-285712.5
50012,2020-04-13,-319898.78
50101,2020-04-13,-690132.46
50201,2020-04-13,-259289.05
50301,2020-04-13,-79642.57
50401,2020-04-13,-243672.62
50701,2020-04-13,-411600.11
51101,2020-04-13,-418941.37
51102,2020-04-13,-510336.55
51201,2020-04-13,-743919.5
51501,2020-04-13,-303226.89
51502,2020-04-13,-209553.45
51901,2020-04-13,-665080.09
52301,2020-04-13,-206775.23
52401,2020-04-13,-517902.87
52501,2020-04-13,-803189.69
53001,2020-04-13,-4795863.68
53002,2020-04-13,-2633115.23
53004,2020-04-13,-1744893.09
55001,2020-04-13,-1052119.61
55002,2020-04-13,-1289985.4
55601,2020-04-13,-543061.51
55901,2020-04-13,-739052.87
56501,2020-04-13,-796278.52
57001,2020-04-13,-514900.63
57002,2020-04-13,-859995.83
57003,2020-04-13,-928607.14
57004,2020-04-13,-510291.09
57005,2020-04-13,-410180.64
57006,2020-04-13,-416077.28
57007,2020-04-13,-111455.03
57008,2020-04-13,-1487573.77
57009,2020-04-13,-314360.24
57010,2020-04-13,-231755.49
57011,2020-04-13,-361438.37
57014,2020-04-13,-1008428.01
57016,2020-04-13,-219172.79
57501,2020-04-13,-1580695.18
57502,2020-04-13,-181772.56
57506,2020-04-13,-337941.06
57601,2020-04-13,-251410.07
57901,2020-04-13,-153518.89
58201,2020-04-13,-376117.97
58501,2020-04-13,-338459.49
58502,2020-04-13,-612219.01
58701,2020-04-13,-928530.05
59001,2020-04-13,-367237.73
59002,2020-04-13,-347618.16
59003,2020-04-13,-724874.88
59004,2020-04-13,-383073.94
59005,2020-04-13,-226773.21
59006,2020-04-13,-882839.82
59007,2020-04-13,-492928.86
59009,2020-04-13,-528830.79
59011,2020-04-13,-401964.01
